Area..sq.km.,Area_ha_mean,Area_ha_median,Area_ha_stddev
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
331.1486,4.722947,1.475774,11.930756
140.9144,4.722947,1.475774,11.930756
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
424.1502,7.17993,1.57604,27.034794
111.4463,7.17993,1.57604,27.034794
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,5.60197,1.827085,15.34306
108.7279,5.60197,1.827085,15.34306
125.6987,5.60197,1.827085,15.34306
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,3.55616,1.26028,7.251189
108.7279,3.55616,1.26028,7.251189
125.6987,3.55616,1.26028,7.251189
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
277.3879,4.659033,1.47865,14.917193
108.7279,4.659033,1.47865,14.917193
125.6987,4.659033,1.47865,14.917193
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.683138,1.479182,16.098645
190.4311,4.683138,1.479182,16.098645
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
849.1429,4.465976,1.5338,10.853589
190.4311,4.465976,1.5338,10.853589
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
5180.6705,5.038394,1.417892,24.765295
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
424.1502,5.442173,1.257465,17.083168
111.4463,5.442173,1.257465,17.083168
