"asc_A","asc_B","asc_C","mu_Tax","mu_Sound","mu_Smell","mu_Colour","mu_Deadwood","sig_Tax","sig_Sound","sig_Smell","sig_Colour","sig_Deadwood","mu_Sound2","mu_Smell2","mu_Colour2","mu_Deadwood2","sig_Sound2","sig_Smell2","sig_Colour2","sig_Deadwood2","logLike"
0,0,-2.05742401538652,-3.90464576350876,-1.57643980046181,-0.447790714304401,3.86000297010602,1.52573164333505,-3.07782241357522,-0.603075989203105,1.07645056621953,-0.413727905138205,-1.52664588316046,2.74532759295752,3.43534087853534,7.07990258392689,-4.53642466440413,4.59309611016567,0.983063831533214,5.97359938115447,4.27397083642418,-12915.3266082791
0,0,-2.05661449612595,-3.90581507379914,-1.58399278694967,-0.435456096523994,3.8393610979282,1.53243484859829,-3.07961167955617,-0.592344007846138,1.07690411808739,-0.401401692189107,-1.52892005125149,2.71629554869036,3.43358248941298,7.06480225996297,-4.52569847346763,4.56861140346968,0.995697245085544,5.96828023775836,4.27119933896066,-12915.3237877583
0,0,-2.05690456939329,-3.90488791178548,-1.57424135030005,-0.442381721048062,3.84158686956361,1.52137161014967,-3.07987342153511,-0.601659117840495,1.07659970959092,-0.396239048547175,-1.52750856645144,2.72476789187145,3.44009502426993,7.06442654468386,-4.52600310105938,4.56981962457776,1.01124642361454,5.9688590285078,4.27899173740275,-12915.3187545636
0,0,-2.05738655256372,-3.90444631776931,-1.56985556902704,-0.455589268381285,3.85630799698141,1.51340350509347,-3.07939461347208,-0.597695782020805,1.07816824948466,-0.400971319808372,-1.52368258309513,2.72699185487059,3.4456762057333,7.07500150224401,-4.53510679429196,4.56406886511759,1.03462556115834,5.97211635552165,4.2804598079236,-12915.3172129996
0,0,-2.05769659915929,-3.90436166139161,-1.57219657694632,-0.453411052499444,3.86011311921941,1.5168189167727,-3.07883073523528,-0.599436018513951,1.07453983298313,-0.413101502897451,-1.52438728537139,2.72985515640211,3.44952208263119,7.08011554957747,-4.53424566269909,4.57201569449147,1.03000453846429,5.97479387890247,4.27926106357953,-12915.3149384181
0,0,-2.05768973801188,-3.90438324461514,-1.57730854824721,-0.447857437715753,3.85812206710507,1.52168436879705,-3.07893496540008,-0.596731843722131,1.07425427863823,-0.413319664987484,-1.52744995990831,2.72657473947102,3.45596804745153,7.0755768476611,-4.52938340365505,4.57178583609598,1.03673843533718,5.97367334049403,4.28308854013614,-12915.3138295082
0,0,-2.05779339127529,-3.90434785490845,-1.5794590641278,-0.44766528657425,3.85968322011734,1.52499423974452,-3.07862726558379,-0.591421725737642,1.07393558449881,-0.414903288132665,-1.52993363247659,2.72545509606696,3.46360627989087,7.07276866643679,-4.52891711278352,4.57140974609257,1.05058645034452,5.97156188698099,4.28304187641781,-12915.3128948382
0,0,-2.05791693954033,-3.90420673638246,-1.58388083643424,-0.44589458057665,3.86177688281674,1.52870368170934,-3.0779670423428,-0.590999617932378,1.07546225469567,-0.414224071988932,-1.53000139903503,2.72633433148546,3.47033439502941,7.07232724469001,-4.53165061868902,4.57538923226636,1.05241096566126,5.96980427429062,4.28196907053543,-12915.3125099327
0,0,-2.05808782299951,-3.90419077707915,-1.58574363758784,-0.447029384518443,3.86624395890998,1.52962399516919,-3.07763900406293,-0.592780801500309,1.07724247851825,-0.412574515464184,-1.52999775058673,2.72921060423304,3.47467607101547,7.07528882534598,-4.5347069189262,4.57882550207632,1.05652751409196,5.97011514609626,4.28275284941431,-12915.3123251279
0,0,-2.05809559634883,-3.90419381225132,-1.58573888547121,-0.447019412587794,3.86625097101979,1.52962957289062,-3.07763502204172,-0.592781272325965,1.07723104345831,-0.412563918255207,-1.52997802524901,2.72917769486474,3.47463282356278,7.07530348542943,-4.53471316984484,4.57888916260392,1.05655376778798,5.97008968954072,4.28276110808846,-12915.3123211565
0,0,-2.05892618098369,-3.90001205292366,-1.58526757357052,-0.446875447688547,3.86667241420332,1.52969975825422,-3.07612665466708,-0.592724848460604,1.07663390432965,-0.412515877336809,-1.52911019420673,2.73261182486878,3.47446370931255,7.12450042682,-4.53506351732354,4.57670645696582,1.05563000808833,5.90819631295657,4.28731494817096,-12915.2821794296
0,0,-2.05849621014003,-3.90322286740184,-1.58527761712725,-0.446884250373522,3.8668076836742,1.52965663965226,-3.07549507714439,-0.592728507352329,1.07668108595519,-0.41252039829082,-1.52925185538579,2.72753264747015,3.47097175428236,7.1338971414679,-4.53554081120567,4.60007766363655,1.05623994576125,5.88208908426664,4.2872111614647,-12915.2443437763
0,0,-2.05816975556687,-3.90457888980522,-1.58527742854768,-0.446892296399021,3.86698928330954,1.52980017730133,-3.07591097243412,-0.592732616474051,1.07672568965551,-0.412525483511382,-1.52942393486245,2.7282661638832,3.47477629081191,7.1372867329177,-4.53625011598813,4.59725814381737,1.05642065679343,5.86433804617318,4.28700586609185,-12915.2323553721
0,0,-2.05780550743586,-3.9118385293245,-1.58527493295549,-0.446926779492302,3.86847734031738,1.53042946300166,-3.07468420868602,-0.592753213489573,1.07694160369823,-0.412549782747813,-1.53014832877034,2.72857179504562,3.47855899139336,7.10849433005782,-4.5413265692714,4.59818724441148,1.05740810127344,5.85310553547426,4.28781590601243,-12915.2234782277
0,0,-2.05453867736379,-3.90524937296498,-1.58520710470859,-0.447039479522134,3.8745765266442,1.53279449062762,-3.081285537939,-0.592825714292416,1.0776883784364,-0.412643239122422,-1.53265475977253,2.72907812517084,3.49082517059802,7.00762432852742,-4.55784890707403,4.60522166154341,1.06103518111803,5.81474602188986,4.28952757509641,-12915.2157906947
0,0,-2.05629195180311,-3.90395286176927,-1.5853549721847,-0.447057081257561,3.87441195195248,1.53293069344468,-3.0812226075969,-0.592839219049563,1.07779959944115,-0.412657207971345,-1.53304303025388,2.72917167470713,3.49169167024932,6.99907751353106,-4.55891176284208,4.60572705636491,1.06143422527949,5.81112457367639,4.28914103865253,-12915.2135346223
0,0,-2.05605700011777,-3.9010927218791,-1.58612128794372,-0.44710273263582,3.87195637961407,1.53289266671682,-3.07704081101678,-0.592883913778293,1.07808398183902,-0.412695176197769,-1.53415977593715,2.72965871811935,3.49150698884413,6.99221064603441,-4.55831922391655,4.60549309775317,1.06225815556914,5.80780256946015,4.28629754715924,-12915.2122570997
0,0,-2.0560506994738,-3.90120637747536,-1.58710877324562,-0.447106386658682,3.87555648907211,1.53460862240144,-3.07693496739327,-0.592928078766928,1.07755534529783,-0.412703249295372,-1.53504972151979,2.73151420629279,3.48570624444908,6.98772119280993,-4.55443278994294,4.60255324659063,1.06546276982487,5.80433085368014,4.27419166721596,-12915.2110180997
0,0,-2.05602218766852,-3.90143629470569,-1.58754625081615,-0.447124662284317,3.87498231462862,1.53495272349914,-3.0774988312244,-0.592944246479801,1.07751974933952,-0.412723717416054,-1.53547819084429,2.73227016115016,3.48367235565416,6.98795771214807,-4.55549097426783,4.6015991491867,1.0664953011626,5.8037595816096,4.27376907837167,-12915.2105667016
0,0,-2.05657519792543,-3.8995075638369,-1.58795936055799,-0.447356136273679,3.87033190180864,1.53976695149109,-3.07359457782424,-0.592686683766314,1.07465388228981,-0.412907519251762,-1.53132681720278,2.74175324899799,3.49474870950915,7.00538156276945,-4.56841847113713,4.60881732777259,1.0794055489643,5.81532869043053,4.27274162621674,-12915.2089601035
0,0,-2.05671274705483,-3.90285037129642,-1.58985420613685,-0.447780517499072,3.85580439626183,1.54259266574582,-3.07844527870462,-0.592433313993283,1.07274550501337,-0.413312581783626,-1.53014076169705,2.75028509947406,3.51609488301487,7.02587198460788,-4.57441940545012,4.62079795045865,1.09439044299707,5.83445563784976,4.26388559060833,-12915.2081420109
0,0,-2.0576929934147,-3.90358319421554,-1.59080929742495,-0.448496650383041,3.87225396517922,1.53724608533434,-3.07759458020424,-0.591608248881805,1.07313475028718,-0.41451822333758,-1.53539856598605,2.74063614142032,3.54733422306813,7.0615980927447,-4.56951707710664,4.62197671856405,1.11885682410305,5.862852324649,4.27584790674063,-12915.2043855156
0,0,-2.05862615843678,-3.90582363801495,-1.59912446810493,-0.452151098984941,3.89090569170931,1.53815344094583,-3.07719926936764,-0.588042753607943,1.09261196624733,-0.41872866564367,-1.52305563870273,2.74820267099062,3.54576619212501,7.07590505914636,-4.55453497483908,4.61985666844431,1.12465861964422,5.86884770592889,4.27835574924048,-12915.2011591184
0,0,-2.05938959737218,-3.90587881892469,-1.59975455107034,-0.453539460387136,3.9038054043355,1.54202335605881,-3.07506565698849,-0.58629035751056,1.09321135458002,-0.420139440881782,-1.53031849937372,2.7557193191078,3.54343268704842,7.08570845150826,-4.55743235852665,4.6224072882682,1.12038897626339,5.87161283097817,4.27731364016011,-12915.1956293092
0,0,-2.05930740734514,-3.90651755433681,-1.59977617901076,-0.454984320654852,3.89097442789592,1.54520428866712,-3.07518750681733,-0.584694605785939,1.08563544644657,-0.420698736543105,-1.52969697492234,2.74325223574031,3.53236847311811,7.07514056198417,-4.53948983118443,4.60742328458082,1.116807124946,5.86331266309659,4.28470691898009,-12915.1910285168
0,0,-2.05906798996658,-3.90600304791649,-1.59964340254886,-0.456033287833707,3.88351655272091,1.53719097389469,-3.07519762592653,-0.583722690675806,1.07945575640048,-0.421023500961804,-1.52654436315357,2.72715034292546,3.52290635773324,7.07200654299083,-4.56682117507681,4.59137117850435,1.11343999906987,5.85828488587043,4.26352231562944,-12915.1883925088
0,0,-2.05837130903113,-3.90650618802461,-1.58578460187247,-0.457460058214312,3.87638425475518,1.5090867207271,-3.07720904773864,-0.583540185067443,1.06895911131413,-0.421018916906216,-1.52331472573739,2.74955127390563,3.49539283126694,7.04468761405427,-4.55503915801539,4.58946219583041,1.10750502172231,5.8372049542592,4.26058276359847,-12915.1869831777
0,0,-2.05799841269449,-3.9053649466715,-1.54935109769144,-0.460450682145168,3.85315085125066,1.51004135503172,-3.07703656698194,-0.583329300168923,1.06913188775422,-0.42166138157925,-1.53039624822794,2.74143549302669,3.47386109337491,7.03532636423921,-4.5588821070111,4.57395956352373,1.10233014731316,5.82658986390981,4.24795150645018,-12915.1868027514
0,0,-2.05738507445452,-3.90386134957825,-1.54923184840325,-0.460444817469865,3.85378075667479,1.51025148124702,-3.07748960487806,-0.583327713368604,1.06907041333965,-0.421655000996175,-1.53044263952237,2.74128542672606,3.47308285581123,7.03330574748556,-4.55916408053907,4.57430903994592,1.10233653248712,5.82917567425823,4.24799924382665,-12915.1862004307
0,0,-2.05737922824633,-3.90381910434027,-1.54924119881955,-0.460438703620527,3.8544665691767,1.5103881203103,-3.07741055688282,-0.583329124916517,1.06899278875586,-0.421646285660356,-1.53039345632012,2.74146041307226,3.47313690505497,7.03212837191325,-4.55928497518471,4.57312754919081,1.10235348434194,5.83025079425855,4.24798032842992,-12915.18604926
