beta_Tax.ID,beta_Tax.post.mean,beta_Tax.post.sd,b_Smell.ID,b_Smell.post.mean,b_Smell.post.sd,b_Sound.ID,b_Sound.post.mean,b_Sound.post.sd,b_Colour.ID,b_Colour.post.mean,b_Colour.post.sd,b_Deadwood.ID,b_Deadwood.post.mean,b_Deadwood.post.sd,b_Smell2.ID,b_Smell2.post.mean,b_Smell2.post.sd,b_Sound2.ID,b_Sound2.post.mean,b_Sound2.post.sd,b_Colour2.ID,b_Colour2.post.mean,b_Colour2.post.sd,b_Deadwood2.ID,b_Deadwood2.post.mean,b_Deadwood2.post.sd
1068,-0.00773002035126619,0.0110276149634938,1068,-0.522535536775165,1.09489502344377,1068,-1.59900480470751,0.589108687189728,1068,3.85701465269207,0.428434762538761,1068,1.5600818097202,1.52538049946651,1068,3.45035477120836,1.10029744585962,1068,2.82824557355025,4.6578978760584,1068,7.18140171954615,5.69379049288009,1068,-4.51619827427801,4.34052901028291
1069,-0.0214174418600729,0.0215867456234368,1069,-0.499041482681489,1.0586500413528,1069,-1.54004975592125,0.576335080767184,1069,3.87060017512865,0.432712516010146,1069,1.35716523059872,1.4886587190868,1069,3.47545413962375,1.08973456560156,1069,1.76800228730226,4.80903609834108,1069,7.03415846788522,5.63540720615405,1069,-4.59217379354202,4.24029016171933
1070,-0.0106362595317115,0.0131712287582312,1070,-0.482361847451669,1.02356587170899,1070,-1.56290268629727,0.599290599787145,1070,3.83341667395628,0.410877387757531,1070,1.43658871744049,1.43829181912701,1070,3.42380911514772,1.11763645205571,1070,2.47009574013861,4.45288607326042,1070,6.8068615269345,5.86601219415582,1070,-4.57404340260551,4.14686994231796
1071,-0.0192511667227979,0.0189702765786157,1071,-0.4852905696355,1.06282746767614,1071,-1.56326938040025,0.569355774150128,1071,3.86836371066485,0.422735940833822,1071,1.52881905318465,1.59067893355063,1071,3.48097636952455,1.11559052091467,1071,3.69251337554015,4.45701154904126,1071,7.67956741683552,5.81998152580679,1071,-4.73505396053537,4.36943431343026
1072,-0.0080417089967301,0.0107245417502598,1072,-0.466337614969783,1.1255633569779,1072,-1.58089867090685,0.577504462209075,1072,3.85714571387966,0.410849847760284,1072,1.5747437642741,1.58997262884449,1072,3.52017753420398,1.05609894035312,1072,2.17027542951106,4.539854429017,1072,7.3031207926752,5.45839763149229,1072,-4.84759722234966,4.20275497338504
1073,-0.00463872512767638,0.00644285981149144,1073,-0.434315500917772,1.07518303830751,1073,-1.52571032743806,0.585763790169469,1073,3.87200958961265,0.413408344475475,1073,1.54537274604728,1.57310743599937,1073,3.52552514938251,1.08271880387136,1073,3.09617280783727,4.90671175897232,1073,6.81849815016364,5.71943498952806,1073,-4.47576386857202,4.20231026692822
1074,-0.00672220723636349,0.00908866568314514,1074,-0.523306895430196,1.0351170680998,1074,-1.5632119524192,0.57026208942591,1074,3.87620613172061,0.403184747963437,1074,1.45455863259164,1.62894139339763,1074,3.4582039498615,1.10484663909332,1074,2.45192783531327,4.66733583102735,1074,6.96840242470523,5.57333333228687,1074,-4.78463109111918,4.16958157992893
1076,-0.00770223397269879,0.0106471346451231,1076,-0.452072827531824,1.0304391314823,1076,-1.53598110090953,0.607889307045444,1076,3.83783187885718,0.433984630529498,1076,1.52606533783706,1.58954232552184,1076,3.50762603860751,1.13598261005647,1076,2.96619904553512,4.50501784317426,1076,6.60299219104524,5.67053741323152,1076,-4.90599567660095,4.20451911618777
1077,-1.40276900874567,2.10466743748606,1077,-1.06981816470589,1.3144053819466,1077,-1.6146079043258,0.614493920471172,1077,3.84120908142804,0.446666508784309,1077,0.816665772452276,1.24765710266888,1077,3.51458439447362,0.956533286953389,1077,0.248109947533705,3.25263852416514,1077,9.19116684995562,5.14500443715009,1077,-4.51732941810857,3.52823022705896
1078,-0.125238674780888,0.0779938582654437,1078,-0.37690165440282,0.955835250803942,1078,-1.68770788268497,0.615698705038819,1078,3.82087659684436,0.424829994723969,1078,1.43844804043312,1.4437154431203,1078,3.41964349198953,1.00148790031073,1078,0.286824123135466,4.70561397958633,1078,5.31040918850939,6.01835185779043,1078,-6.91127562385536,4.31481379150069
1079,-0.0915148202045843,0.0556611425151854,1079,-0.336551061733717,0.9673012499047,1079,-1.47476637308799,0.577262470196983,1079,3.95182350776225,0.38882892248134,1079,1.41351073403042,1.52393199296663,1079,3.39071069645135,0.981459576067978,1079,0.754313855708073,4.23652943568343,1079,3.520866234427,5.59751370535201,1079,-2.68488135223411,4.28825396726126
1080,-0.00358622257933278,0.00537639441286716,1080,-0.499853734453901,1.02275192498362,1080,-1.52543292868859,0.610220059922625,1080,3.83523309430969,0.471461024628249,1080,1.4862955319517,1.48645984398221,1080,3.5323650361294,1.12397226521462,1080,2.99450338534683,4.43622558401207,1080,6.94423679058046,5.85109079546449,1080,-4.61487122302574,4.47124308539886
1081,-0.0435130971868828,0.0313506649654656,1081,-0.541993233749293,1.11637077224018,1081,-1.58109617108495,0.562924128371838,1081,3.84040457558997,0.391804417382579,1081,1.49256906776034,1.66652418194944,1081,3.48106227763886,1.05514639769,1081,3.36997290484387,4.35050306147467,1081,6.92235859991294,5.12932399904208,1081,-4.18630754612637,3.71065491816383
1082,-0.165885445180205,0.0662519438926252,1082,-0.48829289313442,1.24323542049816,1082,-1.5316508118606,0.530903466508436,1082,3.78572806999028,0.392072551429328,1082,1.12616150739996,1.53146536211415,1082,3.43198307584531,1.27253736981693,1082,3.31245611620929,3.86797708690816,1082,3.62294593852668,5.39022371930018,1082,-2.12279354358529,3.81559217577756
1083,-0.0084763870832803,0.0107008064130401,1083,-0.375605408711483,1.08042396577935,1083,-1.54314478478331,0.591144766108634,1083,3.85003047493278,0.427896216443439,1083,1.55799260972778,1.58273283047912,1083,3.48114228087426,1.04250490828429,1083,2.61695639274585,4.59277880806789,1083,6.58409670751943,6.23862816132527,1083,-4.89209861971477,4.14971047796932
1084,-0.0387534137550062,0.032425408058671,1084,-0.46297643181702,0.992324482015669,1084,-1.58301351630449,0.550889029184217,1084,3.88012716298988,0.415269300071903,1084,1.38927707331145,1.6198366290081,1084,3.42445385604291,1.14781797626789,1084,0.549649952937736,4.73446019763061,1084,6.8191815719555,5.4651299770183,1084,-4.94370800184021,4.0301777944281
1085,-0.274989186063596,0.110913565695648,1085,-0.473024053779566,1.17490981147696,1085,-1.51976230367975,0.607148923611369,1085,3.89637281985198,0.397612810583515,1085,1.55325395034727,1.55145586913399,1085,3.18973835781236,1.04413252946981,1085,1.85369859412796,3.78182154500985,1085,6.2752991632537,4.87479782212116,1085,-3.19778791487548,3.84464892861114
1086,-0.0278996686462646,0.0258744591045336,1086,-0.518868274495273,1.06582327685556,1086,-1.49839947147346,0.591206244024882,1086,3.86268771126965,0.414121960398065,1086,1.38629984658458,1.50978451826829,1086,3.47006239597204,1.08831579337872,1086,1.8302879960274,4.41163632801887,1086,5.96532772092446,5.97366516514282,1086,-5.05461875452584,4.31422202012411
1087,-0.12592543188271,0.0624101641708071,1087,-0.457214610960516,1.05272562518882,1087,-1.55580011169755,0.581417828950111,1087,3.88842551656346,0.436779394572357,1087,1.1004061632353,1.59270392802071,1087,3.40908983419954,1.16663716886223,1087,3.12141435025642,4.14731597085056,1087,3.57783668573223,5.07309752969282,1087,-3.8365728264786,3.56909484322824
1088,-0.00231663825185038,0.00349305573851402,1088,-0.52318148232255,1.11319446319337,1088,-1.48686393485735,0.571703971760705,1088,3.80286700921531,0.424887317486004,1088,1.49505056130815,1.52746504391575,1088,3.61335438746386,1.09219775089792,1088,2.60076238349935,4.67709274524273,1088,6.89836952400372,5.91521832599292,1088,-4.84347512448444,4.21240869859409
1089,-0.0864383983435105,0.0433383297648356,1089,-0.525238288173345,1.12462703520393,1089,-1.57241391797058,0.615706191808814,1089,3.86529407658847,0.427160014543894,1089,1.48316718529256,1.44754095003054,1089,3.28005880066388,1.12267361922841,1089,3.80152348273398,3.99448344744676,1089,6.29914365985439,5.23560789160775,1089,-4.69082484700382,4.30415886025398
1090,-50.5857881072792,354.950611384312,1090,-0.398770331116513,0.868185962098204,1090,-1.55356817881405,0.639367802794953,1090,3.89657819718954,0.433608983895592,1090,1.56694640794442,1.51978937756382,1090,3.53872165813045,1.12007951354878,1090,4.25708605081607,3.86849176506646,1090,7.24746113420867,5.03049227298269,1090,-4.68838403011714,4.2380973880773
1091,-0.00509433201785729,0.00717533000397408,1091,-0.431336492071459,1.10328971733707,1091,-1.56431399274475,0.572344966273762,1091,3.82991443455025,0.425734189001177,1091,1.51253943130089,1.52864590931526,1091,3.49346371392543,1.13550132749841,1091,2.15873329211026,4.6140021094034,1091,7.07156645009647,5.65481762755016,1091,-4.70481247197996,4.17281029721033
1092,-0.0344226424957381,0.0286846005115975,1092,-0.512818234545238,1.00879015717527,1092,-1.54604244017557,0.59427750838877,1092,3.88483324388721,0.411837256759789,1092,1.58147152181131,1.56042755245396,1092,3.626778217983,1.19899659781295,1092,3.56292926595603,4.70014268862536,1092,6.04426738661195,5.65266362231676,1092,-4.35511953372377,4.31495664808174
1093,-0.00397455952278811,0.00556180605534403,1093,-0.478031200979486,1.04908657491041,1093,-1.54521907444128,0.575472815525255,1093,3.87627802076353,0.408983868226141,1093,1.63667036063311,1.60994970395134,1093,3.54168275734577,1.15043941019342,1093,2.12889411350102,4.43531708924674,1093,7.0654632677938,5.76536748993923,1093,-4.88153999792246,4.30455992606784
1094,-0.0346639662876697,0.0277215203155634,1094,-0.506418482025944,1.07188027663834,1094,-1.51889889833148,0.584268693001946,1094,3.8452324948799,0.451684513618934,1094,1.41520190805349,1.47564230912041,1094,3.4722363025329,1.11381245007341,1094,3.10954862754604,4.6541224204544,1094,7.04047214093963,5.53964323013617,1094,-3.32210139432019,4.37896148398102
1095,-0.00693112728993907,0.00939243740767049,1095,-0.478604535843631,1.07688058563118,1095,-1.54632722379055,0.582300620824675,1095,3.8506929879622,0.412201645085222,1095,1.58167715250091,1.50408880253838,1095,3.45976997518748,1.08658851656127,1095,2.76818530145249,4.35340989495768,1095,7.15413595055421,5.69078588533703,1095,-4.65184522402853,4.45641419211121
1097,-0.0405839123905492,0.0352282677564819,1097,-0.453840520498549,1.07481410221472,1097,-1.58744369302343,0.53560027864181,1097,3.88539934346132,0.397110569503869,1097,1.6757914781006,1.54895416248432,1097,3.41501823838393,1.11442679098638,1097,1.51383763106218,4.65058466492588,1097,5.68804394133146,5.58551606245359,1097,-4.00786875551013,4.02341106428341
1098,-0.00750139445597956,0.0107054758551833,1098,-0.458855545755595,1.04431553249822,1098,-1.58412629610977,0.556077006222387,1098,3.88962847975406,0.426918198550992,1098,1.48728801334845,1.54244969535317,1098,3.55266163226195,1.09057345571419,1098,2.69991105517981,4.75258970799671,1098,5.97705937676786,6.25325029086276,1098,-4.88282836927621,4.22517529818777
1099,-0.00388919322667559,0.00581279337129674,1099,-0.455777865210104,1.05722294357182,1099,-1.55510740493575,0.611609962483206,1099,3.84846000558812,0.441451728204355,1099,1.63370996800382,1.56114111338822,1099,3.41028933073104,1.08736062519606,1099,2.56698684656952,4.72899792864497,1099,6.82294257168109,5.62851005723362,1099,-4.53134725861605,4.43581346050674
1100,-6.94485506663381,11.5819781005121,1100,-0.392349142273102,1.02347279777996,1100,-1.47669427468593,0.588165827624537,1100,3.90310746170271,0.44412010534138,1100,1.9278395472715,1.36621314588351,1100,3.54555674935882,1.00223592630368,1100,4.56159544311518,3.93039868547487,1100,7.25369595948128,4.7707484558508,1100,-4.54969734891465,3.98070679599638
1101,-0.00472856502066304,0.00689432106875312,1101,-0.43613091758749,1.10468477204483,1101,-1.55634582794566,0.597366179988197,1101,3.88508877883404,0.432249229859574,1101,1.4379250010321,1.54781506283328,1101,3.42491464657516,1.15396961301701,1101,2.44356799125726,4.54063064951909,1101,7.10366801409449,6.2235132330341,1101,-4.57262797017353,4.1884226659177
1102,-10.1224296984882,40.510797440645,1102,-0.210891382920822,1.04941183317642,1102,-1.38189000514238,0.557123962076527,1102,3.85861105737577,0.437638983476474,1102,2.039469087343,1.50481216636566,1102,3.48377952152623,1.20303968468976,1102,3.83084141679741,3.72422004585565,1102,8.28722659664048,5.13769772280092,1102,-4.62207257920834,4.21982829580187
1103,-0.0284598683524035,0.0250411153779817,1103,-0.531464751672932,1.0710736771181,1103,-1.53231486187292,0.573483947269598,1103,3.89456721197793,0.444651074568349,1103,1.55669626247224,1.52128208479358,1103,3.54886984439279,1.09808326460808,1103,3.03487680373068,4.44317344810794,1103,7.32310255422831,5.99683215052494,1103,-4.95146251305094,4.35867705227573
1104,-0.00700127407159945,0.00946553787303739,1104,-0.385815939615063,1.08689261776796,1104,-1.5316572282165,0.585083079260149,1104,3.86724873271668,0.425184098974455,1104,1.46893329232769,1.51254610421617,1104,3.41638766092299,1.11001481797826,1104,2.33104163873659,4.55707225812609,1104,7.44097746589854,5.85652515739999,1104,-4.85364484863634,4.23078318026007
1105,-0.00807898226828141,0.0105331128371124,1105,-0.551413993914247,1.03361943684534,1105,-1.56277644514473,0.550631787591015,1105,3.84843928592773,0.425274761827543,1105,1.37970483238024,1.52991111890857,1105,3.47551196284108,1.1107386240044,1105,2.03934942320171,4.70621468486823,1105,7.21083385198743,5.7190158909425,1105,-5.0490184705041,4.21983249670673
1106,-0.00341592431691165,0.00473134672622744,1106,-0.43600942990342,1.06815993428306,1106,-1.57428832177495,0.552346068262087,1106,3.8550392744838,0.404099088559775,1106,1.50781652221843,1.56458974950779,1106,3.46521770521069,1.06469246202877,1106,2.62966632870813,4.60856032122176,1106,7.48140673614719,5.64737351899741,1106,-4.9188261712653,4.34790889179786
1107,-0.0138657899088294,0.0155374858876429,1107,-0.41188660002103,1.06855988029847,1107,-1.58053142736872,0.562288405646707,1107,3.85893290545316,0.428134003778864,1107,1.49929439240192,1.57760430266471,1107,3.47411697254851,1.08976338546597,1107,2.5870420934029,4.41357002951826,1107,7.14953317605465,5.47358920933302,1107,-4.63906440499162,4.23017539020018
1108,-0.110317724762704,0.0456385914866276,1108,-0.254476372222327,1.08969313177657,1108,-1.57384295676727,0.640710621288398,1108,3.79933531661194,0.433435054643643,1108,1.64654533480671,1.70561135897258,1108,3.44182438816558,0.980893062272903,1108,4.0461955561351,4.68606394392701,1108,8.5617480036694,4.98353431932821,1108,-4.33204107489712,3.88935800398027
1109,-0.159386677148636,0.0759565912758294,1109,-0.372912877226604,1.04662462622081,1109,-1.48198957962285,0.592535024596145,1109,3.8579742600361,0.406988681892896,1109,1.24358572002175,1.51508301523733,1109,3.80847436223637,1.16397887011567,1109,1.42906848522278,4.03124173899297,1109,7.41993021052198,5.10266256955896,1109,-3.1724637209012,3.94001565419227
1110,-0.00332964019520407,0.00487616242322584,1110,-0.4993330877148,1.07595448843063,1110,-1.54355248311947,0.578343212047865,1110,3.86248174709105,0.425395097123496,1110,1.4844972022001,1.53771365397102,1110,3.51604735755959,1.09963852856143,1110,2.31131337512629,4.73522207997855,1110,7.04732053485893,5.89382176233294,1110,-4.30868115783581,4.24513347628558
1111,-15.9967932072046,73.0705857213614,1111,-0.415307195507265,1.05936140939037,1111,-1.57346660669678,0.510835578010079,1111,3.86440648398472,0.36235001822602,1111,1.7707238488542,1.5090110965072,1111,3.35836307414785,1.12946687684524,1111,3.92215555903864,4.04645819487923,1111,7.73989212669851,5.18589803233015,1111,-4.93803738169278,4.27930741576666
1112,-0.00684081618319273,0.00925202490581298,1112,-0.444580821000495,1.0894927610236,1112,-1.57220410911432,0.572386123254465,1112,3.88902708711918,0.421504700911645,1112,1.50056318411844,1.47844393735632,1112,3.47728890459235,1.11152517620923,1112,2.5126920351333,4.34298568416094,1112,7.55772649258589,5.69334583614704,1112,-4.53844800397186,4.46545258615638
1113,-0.133515345458157,0.0628047854371201,1113,-0.349252362234017,1.01904956818029,1113,-1.41341221922333,0.597905640710275,1113,3.88772855189431,0.389547950025396,1113,1.52915649716728,1.51289971429951,1113,3.52259406139757,1.32238984940335,1113,3.8828953847592,4.02303368066119,1113,2.42613651487584,5.12608830992128,1113,-5.16295485775369,4.20675798639198
1114,-0.0575140784703243,0.0382846367557972,1114,-0.444272247218472,1.04031462016898,1114,-1.55293323492781,0.588263260790988,1114,3.86948768661635,0.411231618879758,1114,1.63753346277959,1.55768773190269,1114,3.51732870150117,1.12624830387963,1114,2.99216406569262,4.4890775642263,1114,3.3644178082901,5.81203176468192,1114,-4.07287961672344,4.26972685227661
1115,-0.00382571981683706,0.00564158502523317,1115,-0.440651288447381,1.06676027561729,1115,-1.53202544867352,0.576209755302823,1115,3.90061229168409,0.455999985347624,1115,1.52737793983535,1.55423171782687,1115,3.4788928391428,1.06736551595452,1115,2.74704405321832,4.60165169369882,1115,7.50840081636732,5.64170688920196,1115,-4.99832603078566,4.28953272448657
1116,-0.354609400482596,0.156901921403148,1116,-0.697296619190983,1.08748160592789,1116,-1.56448853355791,0.651867193871175,1116,3.8496063219187,0.383516144307677,1116,1.42326753101074,1.47705613540132,1116,3.48502974176474,0.945674093094999,1116,1.90261231224114,3.3234194343313,1116,4.04499956423844,4.23593222796074,1116,-3.38712495994956,3.42606284067746
1117,-0.00798062463846711,0.0106978712880215,1117,-0.473177994507324,1.02884534668255,1117,-1.56943248067453,0.580876606268743,1117,3.87401931277777,0.382553531340702,1117,1.48909518271417,1.63367529217457,1117,3.48004103208095,1.11298635141654,1117,2.74905009049248,4.45201311746381,1117,6.80961820489455,5.75255824309822,1117,-4.56589167446794,4.23871599219103
1118,-0.074541411800169,0.0385396855096023,1118,-0.480502297373383,1.10124646565694,1118,-1.54360981337012,0.577083464999986,1118,3.84708314028692,0.421074430621663,1118,1.52655746882283,1.68062953498774,1118,3.38369426551774,1.14328790467885,1118,2.66052588941451,3.93415190629429,1118,9.34699492932054,5.59173327933669,1118,-6.02170585777404,4.56126030299828
1119,-0.00805960487885538,0.0106745545863192,1119,-0.478623396805374,1.10053724288792,1119,-1.56769457719876,0.575433023462461,1119,3.88785933745582,0.428086167468665,1119,1.55035758542071,1.51482249352164,1119,3.57769595810545,1.10463708434671,1119,2.10415063646403,4.62237492051205,1119,7.66519339258463,5.88701049732475,1119,-4.58308953520659,4.14217359886349
1120,-0.168736459487735,0.080299347504498,1120,-0.583266869651841,1.02961092017074,1120,-1.54274965147383,0.503828696351459,1120,3.81784221729201,0.388634098468024,1120,1.13501868297345,1.63642194875929,1120,3.53101917801604,1.00828783595709,1120,3.23247240247305,3.97552817563986,1120,4.33676525675379,5.18063346860379,1120,-2.94974896197619,4.02145374232707
1121,-0.132200511030532,0.064051491097765,1121,-0.534904814780592,1.00910882308612,1121,-1.50297630117912,0.616400407308107,1121,3.83107657376705,0.43327945082648,1121,1.19817001185571,1.67471859879778,1121,3.0039369004103,1.1083029456962,1121,3.27450691218627,4.43301876303394,1121,2.54555782850543,5.46888364629141,1121,-4.10288661154395,3.6355736677191
1122,-0.276244242797869,0.137722914870345,1122,-0.392616049256839,0.968529741585053,1122,-1.51237855240816,0.649240491985801,1122,3.87770211075459,0.415839804606162,1122,1.44906860013741,1.57012584662718,1122,3.39403518988418,1.20853795947615,1122,2.33567589168087,4.07009758508111,1122,1.44909771749897,4.72508825148566,1122,-3.30306137514476,3.58105675223061
1123,-0.00710262770615274,0.00954332359140762,1123,-0.413853172519827,1.09695340294511,1123,-1.55887773338552,0.546669292583344,1123,3.84863564914685,0.423459955108058,1123,1.47300223730057,1.55719312303848,1123,3.40672273933494,1.13627976205929,1123,2.67529867803721,4.5991824193644,1123,5.73930313137251,5.78076020920471,1123,-4.24146361890341,4.36050903571844
1124,-7.96429794391424,15.5576078196903,1124,-0.444592339003118,1.06927316455119,1124,-1.45304298229346,0.5539504181524,1124,3.85844761764686,0.393191546192531,1124,1.86416822324369,1.44950904193045,1124,3.32530587828943,1.17697096357796,1124,4.00386281266175,3.6100767459148,1124,7.82146152841711,5.4534698794574,1124,-4.04843333164068,4.49816481775923
1125,-0.00439859961623186,0.00596816682104746,1125,-0.428250318516426,1.10643743581172,1125,-1.5738289129296,0.594547195577572,1125,3.84710571944436,0.414163751696384,1125,1.58809080644884,1.46818150967906,1125,3.43721877206166,1.07925016006079,1125,2.39573458789373,4.50932892455421,1125,7.08925917867472,5.91292524614995,1125,-4.93649652451209,4.06006954375136
1126,-0.145362405715049,0.080296741421878,1126,-0.320231752184999,1.07938717311897,1126,-1.56478237659803,0.582876452362434,1126,3.87802993438993,0.460612884461349,1126,1.31641073666915,1.30264259247908,1126,3.17876156998979,1.19464363189237,1126,1.50345423716979,4.21134961849107,1126,2.09725397157472,5.2245312790945,1126,-5.22261234867046,3.90610200946648
1127,-0.00500400794753012,0.00718305805130644,1127,-0.477138392298819,1.07997185506827,1127,-1.51292866791215,0.586281549307523,1127,3.8329981290982,0.42781975392061,1127,1.54176747323881,1.45852858987892,1127,3.42486487191332,1.09996373858565,1127,2.72123183315077,4.4654347875438,1127,6.93641516719351,5.59580294512193,1127,-4.87888368179177,4.50879183788098
1128,-0.00910124381049373,0.0114367239400434,1128,-0.500049761092297,1.1027793387584,1128,-1.56841701775142,0.574587769814215,1128,3.82773176769926,0.415539768001084,1128,1.56590277577539,1.50331829303249,1128,3.5114171330855,1.1081895678791,1128,2.57511413945063,4.76965508769598,1128,7.18128199510941,5.6609083849001,1128,-4.70581952811785,4.19253310743907
1129,-0.00464332439035946,0.00666690213095534,1129,-0.519830288497006,1.07779612026493,1129,-1.58630393319434,0.574271352735885,1129,3.85523680119516,0.423493934988213,1129,1.49770652387602,1.53558614995159,1129,3.38023144075987,1.13366287462509,1129,2.79827024302697,4.78769367761284,1129,7.16595217198545,5.63387674285377,1129,-5.02233299417432,4.40785409349583
1131,-0.00229563809485987,0.00334318618314869,1131,-0.44396804483496,1.13624136793523,1131,-1.55509676514558,0.594392736653169,1131,3.82987598205142,0.412665012322761,1131,1.63830169112141,1.49229912030051,1131,3.42865202948902,1.06106057940344,1131,2.88050457835865,4.43026055308985,1131,7.5834370427611,5.5836711634922,1131,-5.14313814563643,4.36390444120178
1132,-0.00479644586623765,0.00688347566919318,1132,-0.525725558971886,1.07995422462046,1132,-1.54156434246694,0.585559480524962,1132,3.83570045502055,0.421077098154876,1132,1.51668885095967,1.48306591084941,1132,3.48139509894828,1.06903605431471,1132,2.36470060445378,4.68166870941321,1132,7.37190006114154,5.73531729904711,1132,-4.76864191855286,4.05323400618805
1133,-8.2025685136124,16.566554672657,1133,-0.387584019484171,1.05116853616878,1133,-1.56646812500036,0.588348042840589,1133,3.79356528426462,0.414843541028728,1133,1.77467322517989,1.44837254105781,1133,3.62220603298569,1.12997766516784,1133,3.77957912553867,3.86063206453808,1133,7.96034282049864,5.44563651850178,1133,-4.48348507499783,4.3323698443418
1134,-0.0148860100111744,0.0166650826573523,1134,-0.473909929529031,1.04533355541584,1134,-1.55597478041537,0.596977215261115,1134,3.84729660014391,0.43704901036191,1134,1.52064284492835,1.52216224947226,1134,3.50204524861535,1.10839613630115,1134,2.18371980779476,4.36088168744702,1134,6.34554094321754,5.91916763028488,1134,-5.16180373433011,4.4996574968562
1135,-0.0349393402348724,0.0294873918035262,1135,-0.434326317137729,1.03983516795941,1135,-1.49397183649347,0.567306084826179,1135,3.85674908318949,0.415776629729433,1135,1.433071653548,1.49974428008927,1135,3.40374645232769,1.13827569305948,1135,3.69877305761461,4.27036387194936,1135,6.09389033815668,5.58802557451802,1135,-3.82220568188184,4.15075452164653
1136,-0.00281846411853319,0.00412778360246281,1136,-0.471724713224947,1.04313658105665,1136,-1.55304856451994,0.609668564289872,1136,3.86611797310967,0.41937609814315,1136,1.45101375112442,1.47891620734649,1136,3.59848560318971,1.12193733240755,1136,2.82863007341275,4.64763339716477,1136,6.38006479023177,5.87453861350057,1136,-4.54678107689015,4.19534235241531
1137,-0.048012796821706,0.0349442864338997,1137,-0.387963117003318,1.11792843029776,1137,-1.5544476551287,0.562556687445807,1137,3.83455051365386,0.427454867031877,1137,1.54601405187761,1.50684675088499,1137,3.46406755940585,1.04918661480365,1137,2.22036892153199,4.59142752355108,1137,5.55081192358494,5.61651504940785,1137,-5.14820991682983,4.03747317101921
1138,-0.00497562481069306,0.00693573112331667,1138,-0.539685879480122,1.11121452357029,1138,-1.54591877318335,0.580985728721833,1138,3.83327233374442,0.420296573924262,1138,1.45927875043255,1.52802635618724,1138,3.46698775063133,1.12651394094135,1138,2.72671654040454,4.46117070572331,1138,7.12433222172494,5.70809182001133,1138,-5.09210521458229,4.17214272863931
1139,-0.006953736752331,0.00940548916864068,1139,-0.483137307563787,1.1060181207578,1139,-1.5602197698105,0.575767770618709,1139,3.88007494138402,0.419373428331092,1139,1.47689751729779,1.52520903644012,1139,3.49017449583599,1.08567904932149,1139,3.275198655552,4.57505947690109,1139,6.62505916738276,5.74629029880687,1139,-4.50180794252153,4.25466596686097
1140,-0.00479588566461685,0.00686731581702925,1140,-0.474525728519929,1.07855593381382,1140,-1.55371998083143,0.589390688859825,1140,3.84090920030783,0.444486431334761,1140,1.53953965385465,1.54273725044397,1140,3.55309598084828,1.14538420323439,1140,1.96752731061215,4.55000615283055,1140,6.87575109853964,6.28002985044086,1140,-5.04026463907791,4.16330554337604
1141,-0.0029746863603182,0.00421974383754572,1141,-0.468105664649866,1.09136994842398,1141,-1.50109781160958,0.558113964948491,1141,3.84940649430916,0.408759518709137,1141,1.62623086281363,1.56134176368725,1141,3.54923455839233,1.13208648292908,1141,2.28671017101809,4.64320167211279,1141,7.25020653858794,5.60867282242986,1141,-4.78025019352126,4.23286668591826
1142,-0.0946868515453721,0.0500514506440947,1142,-0.606305218598385,1.08154337112254,1142,-1.61198617738904,0.630428611729798,1142,3.87549071824499,0.385369849996304,1142,1.06255128547209,1.60208909414714,1142,3.56508418018693,1.0204106718993,1142,0.623373998927966,4.01724639109636,1142,2.28196435301078,5.72636591158132,1142,-2.91204098488242,4.35817190363376
1143,-0.00314166231451715,0.00433412154667235,1143,-0.46213948843325,1.04268109666926,1143,-1.52807240644855,0.594147801186765,1143,3.82388786460933,0.406643773373986,1143,1.6326221578825,1.56413185787994,1143,3.46061027676472,1.05558192549285,1143,3.02258082761453,4.55647367203829,1143,6.89466415112255,6.16832623245538,1143,-5.09413661631107,4.29364661200434
1144,-0.0301161300782678,0.0270168871275941,1144,-0.46489082605363,1.09870388757755,1144,-1.48461395564292,0.597700835197837,1144,3.88301587781096,0.42287741948628,1144,1.46371430575693,1.56865633793379,1144,3.52800670573892,1.14304359190295,1144,2.49329663819081,4.50730397619427,1144,5.51630719566421,5.90914941562595,1144,-5.14358557705773,4.21197633025256
1146,-0.0152834289587235,0.0179814492234637,1146,-0.426952953214034,1.07401303031513,1146,-1.53007504909941,0.615286393607848,1146,3.8354813770678,0.421454014784037,1146,1.52429792079195,1.57165770136504,1146,3.51397599625724,1.05785206348287,1146,1.59908930776589,4.858728852907,1146,7.51499786993838,5.64855610351221,1146,-5.01338924440416,4.4252638888193
1147,-0.00523228359279588,0.00738486376503316,1147,-0.486297044353447,1.04506002061324,1147,-1.5464373256876,0.580695508508314,1147,3.85899709889281,0.421374505812765,1147,1.48142861434475,1.61960160890236,1147,3.4043837353189,1.05618489148662,1147,2.31447059910297,4.45247288346856,1147,7.40600928134506,5.69764422516099,1147,-4.88381862234313,4.31702103752582
1148,-0.00413469576838868,0.00593775200643982,1148,-0.436589777721938,1.07879151689818,1148,-1.52175684061083,0.585327489196475,1148,3.83591679211547,0.444005616627094,1148,1.42833711033432,1.59096741805558,1148,3.50352106524815,1.06447757067084,1148,2.39925503365555,4.45782150388983,1148,6.59653993397203,5.90081593761754,1148,-4.58345048992874,4.37322224668904
